coronation ceremony	ayana motefano
Ramadan ceremony	ayana ramadana
national holiday	ayana saba
public festival	ayana umata
anual festival	ayana waga
unfortunate	ayana-dhabesa
fortunate	ayana-qabesa
to celebrate	ayanefachu
angel	ayano
belief	ayansa
horoscope	ayanti
graceful	ayantu
going out	ba'a
sunrise	ba'a-adu
sunrise	ba'a-biftu
load	ba'a
timber	ba'o
papaya	babaya
one who is taking sides within a quarel or fighting	babsa
neutral	babsi-malesa
taking sides within a quarel or fighting	babsi
to take sides within a quarel or fighting	babsu
1) engine	babura
train	babura ademi
water mil	babura bishani
windmil	babura bube
mil	babura daku
bufet car	babura dhitana
city-train	babura dira
troley	babura fano
steamboat	babura hurka
pasenger train	babura imaltu
to board	babura koru
underground	babura lafjala
stret-car	babura magala
gods train	babura mesha
saw mil	babura muka
airship	babura qilensa
train	babura sibila
airplane	baburbale
arogance	baca
arogant	baca
to cary	bachu
to be arogant	bacu
gleaning	badana
gleaner	badantu
to glean	badanu
transporter	badhatu
butermilk	badu
payable	bafama
budget	bafata
index	bafata
index of a bok	bafata baro
telephone directory	bafata bilbilto
index number	bafata lakofsa
directory	bafata maqa
a wekly budget	bafata torbani
indexles	bafata-dhable
pay	bafti
payer	baftu
federal budget	bajata atoma
busines budget	bajata bunaqa
a family budget	bajata mati
government budget	bajata motuma
anual budget	bajata waga
deficient	baki
packet	baki
deficiency	bakina
anaemia	bakina dhiga
box	bako sijara
bacteria	bakteriya
coci	bakteriya boca-gengo
spherical bacteria	bakteriya boca-marame
rod-shaped bacteria	bakteriya boca-siqe
leaf	bala
cofe-leaf	bala buna
compound leaf	bala miro
castor leaf	bala qobo
herbs	bala qoricha
leaf of tobaco	bala tambo
shet of paper	bala waraqata
ensete-leaf	bala warqe
leafles	bala-malesa
leafy	bala-qabesa
sandpaper	balansofi
sandpaper	balansofi
deciduous forest	balarcatu
deciduous	balarcatu
deciduous	balarcatu
tea leaves	balasha
tea leaves	balasha
leafy	balawa
leafy	balawa
to become leafy	balawu
to become leafy	balawu
leaflet	balbicu
leaflet	balbicu
noble	balcha
noble	balcha
flint	balci
flint	balci
compound leaf	baldane
compound leaf	baldane
petal	baldarara
petal	baldarara
secret balot	baldhoksa
secret balot	baldhoksa
same as dela	baldi
same as dela	baldi
rain cloud	baldo
rain cloud	baldo
balet	baleta
balet	baleta
ostrich feather worn as ornament	balguda
ostrich feather worn as ornament	balguda
fork-like	bala
fork-like	bala
feather	bale
feather	bale
eye lash	bale ija
eye lash	bale ija
institution	bali
institution	bali
trifoliale	balsade
trifoliale	balsade
simple leaf	baltoke
simple leaf	baltoke
leafines	baluma
leafines	baluma
banjo	banjo
banjo	banjo
bank	banki
bank	banki
data bank	banki agargo
data bank	banki agargo
world bank	banki biyalafa
world bank	banki biyalafa
credit bank	banki liqa
credit bank	banki liqa
development bank	banki misoma
development bank	banki misoma
agricultural bank	banki qona
agricultural bank	banki qona
savings-bank	banki qusi
savings-bank	banki qusi
national bank	banki saba
national bank	banki saba
comercial bank	banki sedano
comercial bank	banki sedano
exchange bank	banki sharafa
exchange bank	banki sharafa
general bank	banki waltaji
general bank	banki waltaji
industrial bank	banki warsha
industrial bank	banki warsha
counter	bankoni
counter	bankoni
to apeal	banachu
to apeal	banachu
apeal	banata
apeal	banata
quotation	bani
quotation	bani
bathtub	banyo
bathtub	banyo
chaf	baqa
chaf	baqa
chaf of wheat	baqa qamadi
chaf of wheat	baqa qamadi
bad and god	baqa-cala
bad and god	baqa-cala
same as halquqa	baqila
same as halquqa	baqila
shet	baqe
shet	baqe
transparent	baqiye
transparent	baqiye
transparency	baqiyuma
transparency	baqiyuma
sea	bar
sea	bar
hysteria	baraga
hysteria	baraga
hysterical	baraga
hysterical	baraga
panicky	baragsa
panicky	baragsa
to be panicked	baragu
to be panicked	baragu
overseas	bargama
overseas	bargama
eucalyptus	bargame
eucalyptus	bargame
barman	barista
barman	barista
branch	barko
branch	barko
ring worm	barile
ring worm	barile
gun powder	baruda
gun powder	baruda
inovation	basa
inovation	basa
twezers	basa
twezers	basa
expenditure	basi
expenditure	basi
traveling expenses	basi ademsa
traveling expenses	basi ademsa
payment by check	basi cheki
payment by check	basi cheki
down payment	basi dura
down payment	basi dura
daily expenditure	basi guya
daily expenditure	basi guya
premium	basi hirpha
premium	basi hirpha
pol tax	basi mata-matani
pol tax	basi mata-matani
government expenditure	basi motuma
government expenditure	basi motuma
yearly expenditure	basi waga
yearly expenditure	basi waga
casus beli	basi warana
casus beli	basi warana
vaseline	basilina
vaseline	basilina
bicyclist	baskiltu
bicyclist	baskiltu
to take away	basu
to take away	basu
holder	bata
holder	bata
portable	batama
portable	batama
atlas	batamata
atlas	batamata
new mon	bati
new mon	bati
Quarter mon	bati kurmane
Quarter mon	bati kurmane
Vatican	Batikan
Vatican	Batikan
1) batery	batiri
1) batery	batiri
flashlight	batiri harka
flashlight	batiri harka
primary batery	batiri jalqabe
primary batery	batiri jalqabe
a very smal flash-lamp	batiri kisha
a very smal flash-lamp	batiri kisha
headlights	batiri konkolata
headlights	batiri konkolata
flashlight	batiri mesha fako
flashlight	batiri mesha fako
carier	bato
carier	bato
aircraft-carier	bato balali'a
aircraft-carier	bato balali'a
anther	batubula
anther	batubula
porter	batu
porter	batu
gal blader	batu afufe
gal blader	batu afufe
vector	batu dhukuba
vector	batu dhukuba
candlestick	batu dungo
candlestick	batu dungo
electric load	batu eletrika
electric load	batu eletrika
charge carier	batu guti
charge carier	batu guti
hay-rack	batu oka
hay-rack	batu oka
multiple	bay'ata
multiple	bay'ata
multiplicand	bay'ifama
multiplicand	bay'ifama
multiplier	bay'iftu
multiplier	bay'iftu
multiplicity	bay'ina
multiplicity	bay'ina
size of population	bay'ina umata
size of population	bay'ina umata
multiplication	bay'iso
to multiply	bay'isu
judge	bayira
violin	bayolina
violinist	bayolintu
same as barmojire	bayoloji
widespread	babaldha
extended	babaldhata
scirpus corymboyus	babaldhi
epansion	babaldhina
fre expansion	babaldhina bilisa
expansion of gases	babaldhina gasi
linear expansion	babaldhina galtoke
semantic extension	babaldhina hiko
thermal expansion	babaldhina holake
decimal expansion	babaldhina kurnite
surface expansion	babaldhina lafa
volume expansion	babaldhina qabiya
expansion ratio	babaldhina resho
expansion of substances	babaldhina wanota
expansion of liquids	babaldhina yato
to expand	babaldhisu
transcrption	babarefama
transcript	babaresa
to transcribe	babaresu
derivation	babafama
derivable	babafama
derivative	babafame
to derive	babasu
campaign	babdo
maribou stock	babolana
to be infected	bacawu
infection	bacawi
vermin	baco
switch	bacuftu
hearth	bada
fireplace	bada ibida
wildernes	badasa
phosphorus	badatu
anxiety	badadan=
maize	badala
highland	bada
temperate zone	badadare
dwelers of badadare	badadarole
cold highland	badadilalo
plateau	badadire
continental plateau	badadire ardi
lava plateau	badadire humbuluqa
water bery	badesa
blanket	bado
highlanders	badole
to exhaust completely	badu basu
rich	badhadha
abundance	badhadhina
social prosperity	badhadhuma
comon advancement	badhadhuma wal-wajini
to prosper	badhadhu
table of contents	bafano
blank	baka duwa
thre dimensional space	baka fulsade
place where money is exchanged	baka gedarsa
jaming station	baka go'i
bindery	baka golabi
sleping place	baka hiriba
workshop	baka hoji
eye-spot	baka ija
starting-point	baka jalqabi
place of residence	baka jirenya
to bok	baka qabsifachu
boking	baka qabsifano
to codify	baka qabsisu
abatoir	baka qalma
sacred site	baka qufto
bedstead	baka sire
box ofice	baka tiketa
space memory	baka yadu
representative of a country	baka-bu'a biya
representative of the Ministry of Education	baka-bu'a Ministeri Barumsa
comercial agent	baka-bu'a sedano
replaceable	baka-bu'ama
representation	baka-bu'isa
to represent	baka-bu'u
to replace	baka-busu
advertizing agency	baka-butu dhadhesi
to acomplish	bakan gawu
acomplishment	bakan gayinsa
metaphor	bakabusa
gold mine	bakalbuda sabu
mine	bakalbuda
Venus	bakalcha
morning star	bakalcha bari
site	bakala
planet	bakale
planetology	bakaloma
substituent	bakome
plane	bal'ensa
danger	bala
plane crash	bala balali'a
famine	bala bela
damage by water	bala galana
man-made calamity	bala gocha nama
industrial calamity	bala hoji
drought	bala honge
fire hazard	bala ibida
road acident	bala konkolata
man-made disaster	bala namnume
disaster cause by whirlwind	bala obomboleti
natural disaster	bala umama
danger of war	bala warana
objection	balalesa
body hair	balali
propeler	balambaleti
1) a feudal baron	balabata
trademark	balace sedano
airplane	balali'a
pasenger plane	balali'a imaltu
bomber aircraft	balali'a warana
to board	balali'a yabachu
to airlift	balali'an demsisu
bomber pilot	balalisa balali'a warana
pilot	balalisa
vomiting	balaqama
reflection	balaqesa
reflection of light	balaqesa ifa
reflection of sound	balaqesa sagale
reflector	balaqesisa
reflex	balaqisa
dor	balbala
wicket	balbalati
cockroach	balbala
board	balbale
hygiene	balbaloma
analysis	balbalomi
to analyse	balbalomsu
region	baldhinsa
breadth	baldhina
inclined plane	baldhina habalaka
detail	baldhinta
detailed	baldhintati
shalow depresion	bale
rejection	balfa
discrimination	balfano
transition of power	bali
motor car	balila
private car	balile
husk	balki
one-eyed	bala
badge	balace
algebraic sign	balace aljebira
a scout badge	balace doyo
sports-badge	balace isporti
soldier's badge	balace loltu
a schol badge	balace manbarumsa
a policeman's badge	balace torobe
ostrich feather	bale guchi
ostrich feather	bale guchi
contaminant	balesitu
fod contaminant	balesitu sorata
to damage	balesu
auto horn	balo
caracal	baluda
aircraft	baluna
pilot	balune
dros	balxi
pronoun	bamaqo
posesive pronoun	bamaqo abume
demonstrative pronoun	bamaqo agarsisina
personal pronoun	bamaqo mataye
reflexive pronoun	bamaqo ofife
reciprocal pronoun	bamaqo wale
poem	bambo
bubo	bambule
increase of weight	bami
to increase weight	bamu
open	bana
charming person	banaja
opened	banama
double switch	bancuftu garlame
opening	banisa
vacant	baniye
narcotic	banje
anaesthesia	banjo
centre of a houses	banti
uterus-fundus	banti gadamesa
head land	banti lafa
house-top	banti mana
mountain top	banti tulu
pilar	banto
earth pilar	banto lafa
highest	bantoye
opener	bantu
faucet	bantu fage
tin-opener	bantu qorqoro
melt	baqa
melted	baqa
one who causes to fle	baqachisa
to run away	baqachu
escaping	baqana
evacuation	baqano
cleft	baqaqa
vaginal laceration	baqaqa hormata
cerebrum laceration	baqaqa samu
fisure	baqaqa
laceration	baqaqisa
rupture	baqaqe
volatility	baqaqo
bisection	baqaqsa
post-operative	baqaqso-boda
operation	baqaqso
to tear	baqaqsu
crack	baqaqxo
refuge	baqata
refuge	baqata
exile	baqati
melting	baqinsa
foundry	baqinsa sibila
solubility	baqina
island	baqana
layer	baqano
subcutaneous layer	baqano kutanawo
ozone layer	baqano ozoni
brightnes	baqala
the former Oromo flag	baqala faji
to become bright	baqalu
bright	baqaqale
wildernes areas where the Oromos used to go for hunting	baqo
molten and procesed buter	baqsa
one who forges iron	baqsitu
silver smith	baqsitu meti
gold smith	baqsitu sabu
to melt	baqu
soluble	baqxu
year	bara
modern age	bara amaya
presidential term	bara arboruma
every year	bara baran
a period of hunger	bara bela
reign	bara bulchaya
Ice-Age	bara cabi
transitional period	bara cewumsa
child-bearing age	bara desuma
year of birth	bara dhalota
the batle of Maqale	bara dula Maqale
space age	bara duwana
New Year	bara hara
renascence	bara haroma
a terible period	bara hama
hard times	bara hama
light year	bara ifa
tax year	bara kato
Christian era	bara Kiristana
Silver Age	bara meti
Menelik's period	bara Minilik
reign	bara motuma
a peaceful year	bara naga
ancient age	bara oboro sena
a period of plenty	bara qufa
an ordeal year	bara rako
recent epoch	bara refu
Golden Age	bara sabu
Iron Age	bara sibila
Bronze Age	bara sibildima
biochronology	bara sirnajire
war-time	bara warana
the period of Italian ocupation	bara Xaliyani
geological age	bara xindache
learner	bara
every year	barabara
evergren	barabaran lalisa
eternity	barabaruma
perpetual motion	baranbare
perpetuation	baranbaruma
acquital	bararsa
to acquit	bararsu
lime	barasha
waste	baraxi
toxic waste	baraxi sumi
to waste	baraxu
rubers	barabaso
dean	barachisa dure
guest profesor	barachisa kesume
lecturer	barachisa
help to learn	barachisu
to study	barachu
quadrenial	barafre
contemporary	barame
a newly maried woman	barane
disorderly	baranga'a
disorderly	baranga'a
to be disordered	baranga'u
leson	barano
first leson	barano tokofa
moder	barano
era	baranta
cancer	barari
flight	bararti
expres	barartu
to fly	bararu
day student	barata dedebi
a male guest student	barata kesume
a medical student	barata waldhansa
student	barata
scholar	baratesa
seminar	barato
a female guest student	baratu kesume
necesary	barbachisa
requirement	barbachisuma
calory requirement	barbachisuma ho'ila
wanted	barbadama
furnace	barbada
dry area without any vegetation	barbado
engine	barbara
jet engine	barbara jeti
car engine	barbara konkolata
concave	barce
leap year	bardabalo
geological time	bardache
perenial	bardane
Stone Age	bardhagite
century	bardhibe
old time	barduri
precambrian era	bardursa leyi
latecomer	barfata
latest	barfido
light-year	barfina
latenes	bargatuma
half-coked	bargo
to become morning	bari'u
dawn	bari
early morning	bari baraqa
early morning	bari oboro
breakfast	barifata
morning star	barisa
Pole-Star	barisa boro
Midle Ages	barjido
astrologer	barji
surface	barka
water surface	barka bishani
milenium	barkume
decade	barkurne
bienial	barlame
barel	barmela
ber-barel	barmela bira
a barel made of wod	barmela muka
a barel made of metal	barmela sibila
hat	barmexa
botany	barmobiqila
entomology	barmoboke
geography	barmodache
African geography	barmodache Afrika
World geography	barmodache biyalafa
mathematical geography	barmodache herega
physical geography	barmodache nafoye
political geography	barmodache taliga
standard geography	barmodache waltawa
geographer	barmodachitu
anatomy	barmodhagna
biology	barmojire
agricultural biology	barmojire qona
oceanography	barmomanya
theology	barmomanti
subject	barmota
agronomy	barmoqona
ornithology	barmoshimbiro
archaeology	barmowaduri
sociology	barmowasa
criminology	barmoyaki
astronomy	barmurji
term	baroji
rosy dawn	barqaqa
twilight	barqaqa
cable	barqiya
telephone cord	barqiya bilbilto
early morning before dawn	baraqa
publication	barefama
enter text	barefama galchu
statute-bok	barefama sera
writen	barefama
registration	barefami
article	barefata
notice bok	barefata qalbo
paper	barefe
writing	baresa
dictation	baresa dhageto
sport writer	baresa isporti
phonetic speling	baresa qonqesi
alphabetic writing	baresa qube
biographer	baresa senjire
writer	baresa sheko
leter-writer	baresa xalaya
crime-writer	baresa yaki
playwright	baresa dirama
secretary general	baresa durasa
lexicographer	baresa fura
secretary	baresa gayo
writer	baresa
writing	baresi
caligraphy	baresi harka
wording	baresi jechaya
historiography	baresi sena
esay	baresila
author	baresiyo
authorship	baresiyoma
literature	baresumsa
oral literature	baresumsa afani
African literature	baresumsa Afrika
general literature	baresumsa dimdhasha
technical literature	baresumsa oguma
Oromo literature	baresumsa Oromo
document	bareti
leaftlet	bari
